Year,StockKeyLabel,FisheriesGuild,Purpose,F,SSB,fishingPressureDescription,stockSizeDescription,landings,catches,discards,AssessmentYear,Flim,Fpa,Bpa,Blim,FMSY,MSYBtrigger
1999,aru.27.6b7-1012,pelagic,Advice,NA,NA,F,Biomass Index,228,228,NA,2019,NA,NA,NA,NA,NA,NA
2000,aru.27.6b7-1012,pelagic,Advice,NA,NA,F,Biomass Index,1909,1909,NA,2019,NA,NA,NA,NA,NA,NA
2001,aru.27.6b7-1012,pelagic,Advice,NA,NA,F,Biomass Index,4545,4545,NA,2019,NA,NA,NA,NA,NA,NA
2002,aru.27.6b7-1012,pelagic,Advice,NA,NA,F,Biomass Index,4662,4662,NA,2019,NA,NA,NA,NA,NA,NA
2003,aru.27.6b7-1012,pelagic,Advice,NA,NA,F,Biomass Index,288,4341,4053,2019,NA,NA,NA,NA,NA,NA
2004,aru.27.6b7-1012,pelagic,Advice,NA,NA,F,Biomass Index,722,4097,3375,2019,NA,NA,NA,NA,NA,NA
2005,aru.27.6b7-1012,pelagic,Advice,NA,NA,F,Biomass Index,626,3064,2438,2019,NA,NA,NA,NA,NA,NA
2006,aru.27.6b7-1012,pelagic,Advice,NA,NA,F,Biomass Index,40,1439,1399,2019,NA,NA,NA,NA,NA,NA
2007,aru.27.6b7-1012,pelagic,Advice,NA,NA,F,Biomass Index,36,2119,2083,2019,NA,NA,NA,NA,NA,NA
2008,aru.27.6b7-1012,pelagic,Advice,NA,NA,F,Biomass Index,20,3138,3118,2019,NA,NA,NA,NA,NA,NA
2009,aru.27.6b7-1012,pelagic,Advice,NA,72.95,F,Biomass Index,22,4205,4183,2019,NA,NA,NA,NA,NA,NA
2010,aru.27.6b7-1012,pelagic,Advice,NA,89.97,F,Biomass Index,25,2054,2029,2019,NA,NA,NA,NA,NA,NA
2011,aru.27.6b7-1012,pelagic,Advice,NA,50.32,F,Biomass Index,14,2070,2056,2019,NA,NA,NA,NA,NA,NA
2012,aru.27.6b7-1012,pelagic,Advice,NA,83.02,F,Biomass Index,36,239,203,2019,NA,NA,NA,NA,NA,NA
2013,aru.27.6b7-1012,pelagic,Advice,NA,121.5,F,Biomass Index,1,134,133,2019,NA,NA,NA,NA,NA,NA
2014,aru.27.6b7-1012,pelagic,Advice,NA,59.57,F,Biomass Index,22,420,398,2019,NA,NA,NA,NA,NA,NA
2015,aru.27.6b7-1012,pelagic,Advice,NA,72.56,F,Biomass Index,5,34,29,2019,NA,NA,NA,NA,NA,NA
2016,aru.27.6b7-1012,pelagic,Advice,NA,172.94,F,Biomass Index,0,240,240,2019,NA,NA,NA,NA,NA,NA
2017,aru.27.6b7-1012,pelagic,Advice,NA,129.63,F,Biomass Index,8,159,151,2019,NA,NA,NA,NA,NA,NA
2018,aru.27.6b7-1012,pelagic,Advice,NA,98.72,F,Biomass Index,36,140,104,2019,NA,NA,NA,NA,NA,NA
1966,bli.27.5b67,demersal,Advice,NA,NA,F,SSB,1289,1289,NA,2018,0.17,0.12,75000,54000,0.12,75000
1967,bli.27.5b67,demersal,Advice,NA,NA,F,SSB,1316,1316,NA,2018,0.17,0.12,75000,54000,0.12,75000
1968,bli.27.5b67,demersal,Advice,NA,NA,F,SSB,2787,2787,NA,2018,0.17,0.12,75000,54000,0.12,75000
1969,bli.27.5b67,demersal,Advice,NA,NA,F,SSB,1219,1219,NA,2018,0.17,0.12,75000,54000,0.12,75000
1970,bli.27.5b67,demersal,Advice,NA,NA,F,SSB,3242,3242,NA,2018,0.17,0.12,75000,54000,0.12,75000
1971,bli.27.5b67,demersal,Advice,NA,NA,F,SSB,1939,1939,NA,2018,0.17,0.12,75000,54000,0.12,75000
1972,bli.27.5b67,demersal,Advice,NA,NA,F,SSB,4643,4643,NA,2018,0.17,0.12,75000,54000,0.12,75000
1973,bli.27.5b67,demersal,Advice,NA,NA,F,SSB,25172,25172,NA,2018,0.17,0.12,75000,54000,0.12,75000
1974,bli.27.5b67,demersal,Advice,NA,NA,F,SSB,20575,20575,NA,2018,0.17,0.12,75000,54000,0.12,75000
1975,bli.27.5b67,demersal,Advice,NA,NA,F,SSB,14193,14193,NA,2018,0.17,0.12,75000,54000,0.12,75000
1976,bli.27.5b67,demersal,Advice,NA,NA,F,SSB,19248,19248,NA,2018,0.17,0.12,75000,54000,0.12,75000
1977,bli.27.5b67,demersal,Advice,NA,NA,F,SSB,30349,30349,NA,2018,0.17,0.12,75000,54000,0.12,75000
1978,bli.27.5b67,demersal,Advice,NA,NA,F,SSB,13000,13000,NA,2018,0.17,0.12,75000,54000,0.12,75000
1979,bli.27.5b67,demersal,Advice,NA,NA,F,SSB,10087,10087,NA,2018,0.17,0.12,75000,54000,0.12,75000
1980,bli.27.5b67,demersal,Advice,NA,NA,F,SSB,22287,22287,NA,2018,0.17,0.12,75000,54000,0.12,75000
1981,bli.27.5b67,demersal,Advice,NA,NA,F,SSB,13195,13195,NA,2018,0.17,0.12,75000,54000,0.12,75000
1982,bli.27.5b67,demersal,Advice,NA,NA,F,SSB,10912,10912,NA,2018,0.17,0.12,75000,54000,0.12,75000
1983,bli.27.5b67,demersal,Advice,NA,NA,F,SSB,11432,11432,NA,2018,0.17,0.12,75000,54000,0.12,75000
1984,bli.27.5b67,demersal,Advice,NA,NA,F,SSB,15437,15437,NA,2018,0.17,0.12,75000,54000,0.12,75000
1985,bli.27.5b67,demersal,Advice,NA,NA,F,SSB,19205,19205,NA,2018,0.17,0.12,75000,54000,0.12,75000
1986,bli.27.5b67,demersal,Advice,NA,NA,F,SSB,21018,21018,NA,2018,0.17,0.12,75000,54000,0.12,75000
1987,bli.27.5b67,demersal,Advice,NA,NA,F,SSB,17430,17430,NA,2018,0.17,0.12,75000,54000,0.12,75000
1988,bli.27.5b67,demersal,Advice,NA,NA,F,SSB,18842,18842,NA,2018,0.17,0.12,75000,54000,0.12,75000
1989,bli.27.5b67,demersal,Advice,NA,NA,F,SSB,15116,15116,NA,2018,0.17,0.12,75000,54000,0.12,75000
1990,bli.27.5b67,demersal,Advice,NA,NA,F,SSB,12427,12427,NA,2018,0.17,0.12,75000,54000,0.12,75000
1991,bli.27.5b67,demersal,Advice,NA,NA,F,SSB,12185,12185,NA,2018,0.17,0.12,75000,54000,0.12,75000
1992,bli.27.5b67,demersal,Advice,NA,NA,F,SSB,13659,13659,NA,2018,0.17,0.12,75000,54000,0.12,75000
1993,bli.27.5b67,demersal,Advice,NA,NA,F,SSB,10789,10789,NA,2018,0.17,0.12,75000,54000,0.12,75000
1994,bli.27.5b67,demersal,Advice,NA,NA,F,SSB,6317,6317,NA,2018,0.17,0.12,75000,54000,0.12,75000
1995,bli.27.5b67,demersal,Advice,0.112,70748,F,SSB,7570,7570,NA,2018,0.17,0.12,75000,54000,0.12,75000
1996,bli.27.5b67,demersal,Advice,0.117,71265,F,SSB,8531,8531,NA,2018,0.17,0.12,75000,54000,0.12,75000
1997,bli.27.5b67,demersal,Advice,0.156,71533,F,SSB,10367,10367,NA,2018,0.17,0.12,75000,54000,0.12,75000
1998,bli.27.5b67,demersal,Advice,0.158,69270,F,SSB,10682,10682,NA,2018,0.17,0.12,75000,54000,0.12,75000
1999,bli.27.5b67,demersal,Advice,0.202,67575,F,SSB,12406,12406,NA,2018,0.17,0.12,75000,54000,0.12,75000
2000,bli.27.5b67,demersal,Advice,0.205,63615,F,SSB,11160,11160,NA,2018,0.17,0.12,75000,54000,0.12,75000
2001,bli.27.5b67,demersal,Advice,0.221,60480,F,SSB,12127,12127,NA,2018,0.17,0.12,75000,54000,0.12,75000
2002,bli.27.5b67,demersal,Advice,0.165,56861,F,SSB,8753,8753,NA,2018,0.17,0.12,75000,54000,0.12,75000
2003,bli.27.5b67,demersal,Advice,0.142,56692,F,SSB,7275,7275,NA,2018,0.17,0.12,75000,54000,0.12,75000
2004,bli.27.5b67,demersal,Advice,0.108,58350,F,SSB,6222,6222,NA,2018,0.17,0.12,75000,54000,0.12,75000
2005,bli.27.5b67,demersal,Advice,0.097,61835,F,SSB,5481,5481,NA,2018,0.17,0.12,75000,54000,0.12,75000
2006,bli.27.5b67,demersal,Advice,0.101,65202,F,SSB,5650,5650,NA,2018,0.17,0.12,75000,54000,0.12,75000
2007,bli.27.5b67,demersal,Advice,0.092,67704,F,SSB,5648,5648,NA,2018,0.17,0.12,75000,54000,0.12,75000
2008,bli.27.5b67,demersal,Advice,0.066,70216,F,SSB,3940,3940,NA,2018,0.17,0.12,75000,54000,0.12,75000
2009,bli.27.5b67,demersal,Advice,0.065,73659,F,SSB,4121,4121,NA,2018,0.17,0.12,75000,54000,0.12,75000
2010,bli.27.5b67,demersal,Advice,0.071,76529,F,SSB,4759,4759,NA,2018,0.17,0.12,75000,54000,0.12,75000
2011,bli.27.5b67,demersal,Advice,0.043,78704,F,SSB,2861,2861,NA,2018,0.17,0.12,75000,54000,0.12,75000
2012,bli.27.5b67,demersal,Advice,0.046,82242,F,SSB,3031,3031,NA,2018,0.17,0.12,75000,54000,0.12,75000
2013,bli.27.5b67,demersal,Advice,0.037,84849,F,SSB,2588,2588,NA,2018,0.17,0.12,75000,54000,0.12,75000
2014,bli.27.5b67,demersal,Advice,0.04,88143,F,SSB,2949,2949,NA,2018,0.17,0.12,75000,54000,0.12,75000
2015,bli.27.5b67,demersal,Advice,0.037,91812,F,SSB,2748,2748,NA,2018,0.17,0.12,75000,54000,0.12,75000
2016,bli.27.5b67,demersal,Advice,0.035,95188,F,SSB,3059,3059,NA,2018,0.17,0.12,75000,54000,0.12,75000
2017,bli.27.5b67,demersal,Advice,0.03,98517,F,SSB,2669,2669,NA,2018,0.17,0.12,75000,54000,0.12,75000
2018,bli.27.5b67,demersal,Advice,NA,101501,F,SSB,NA,NA,NA,2018,0.17,0.12,75000,54000,0.12,75000
1988,bli.27.nea,demersal,Advice,NA,NA,F,SSB,4195,NA,NA,2019,NA,NA,NA,NA,NA,NA
1989,bli.27.nea,demersal,Advice,NA,NA,F,SSB,2616,NA,NA,2019,NA,NA,NA,NA,NA,NA
1990,bli.27.nea,demersal,Advice,NA,NA,F,SSB,2484,NA,NA,2019,NA,NA,NA,NA,NA,NA
1991,bli.27.nea,demersal,Advice,NA,NA,F,SSB,3270,NA,NA,2019,NA,NA,NA,NA,NA,NA
1992,bli.27.nea,demersal,Advice,NA,NA,F,SSB,2606,NA,NA,2019,NA,NA,NA,NA,NA,NA
1993,bli.27.nea,demersal,Advice,NA,NA,F,SSB,4792,NA,NA,2019,NA,NA,NA,NA,NA,NA
1994,bli.27.nea,demersal,Advice,NA,NA,F,SSB,1613,NA,NA,2019,NA,NA,NA,NA,NA,NA
1995,bli.27.nea,demersal,Advice,NA,NA,F,SSB,1434,NA,NA,2019,NA,NA,NA,NA,NA,NA
1996,bli.27.nea,demersal,Advice,NA,NA,F,SSB,1248,NA,NA,2019,NA,NA,NA,NA,NA,NA
1997,bli.27.nea,demersal,Advice,NA,NA,F,SSB,999,NA,NA,2019,NA,NA,NA,NA,NA,NA
1998,bli.27.nea,demersal,Advice,NA,NA,F,SSB,1003,NA,NA,2019,NA,NA,NA,NA,NA,NA
1999,bli.27.nea,demersal,Advice,NA,NA,F,SSB,1915,NA,NA,2019,NA,NA,NA,NA,NA,NA
2000,bli.27.nea,demersal,Advice,NA,NA,F,SSB,989,NA,NA,2019,NA,NA,NA,NA,NA,NA
2001,bli.27.nea,demersal,Advice,NA,NA,F,SSB,1160,NA,NA,2019,NA,NA,NA,NA,NA,NA
2002,bli.27.nea,demersal,Advice,NA,NA,F,SSB,1853,NA,NA,2019,NA,NA,NA,NA,NA,NA
2003,bli.27.nea,demersal,Advice,NA,NA,F,SSB,1450,NA,NA,2019,NA,NA,NA,NA,NA,NA
2004,bli.27.nea,demersal,Advice,NA,NA,F,SSB,1182,NA,NA,2019,NA,NA,NA,NA,NA,NA
2005,bli.27.nea,demersal,Advice,NA,NA,F,SSB,1023,NA,NA,2019,NA,NA,NA,NA,NA,NA
2006,bli.27.nea,demersal,Advice,NA,NA,F,SSB,839,NA,NA,2019,NA,NA,NA,NA,NA,NA
2007,bli.27.nea,demersal,Advice,NA,NA,F,SSB,678,NA,NA,2019,NA,NA,NA,NA,NA,NA
2008,bli.27.nea,demersal,Advice,NA,NA,F,SSB,973,NA,NA,2019,NA,NA,NA,NA,NA,NA
2009,bli.27.nea,demersal,Advice,NA,NA,F,SSB,687,NA,NA,2019,NA,NA,NA,NA,NA,NA
2010,bli.27.nea,demersal,Advice,NA,NA,F,SSB,628,NA,NA,2019,NA,NA,NA,NA,NA,NA
2011,bli.27.nea,demersal,Advice,NA,NA,F,SSB,720,NA,NA,2019,NA,NA,NA,NA,NA,NA
2012,bli.27.nea,demersal,Advice,NA,NA,F,SSB,1137,NA,NA,2019,NA,NA,NA,NA,NA,NA
2013,bli.27.nea,demersal,Advice,NA,NA,F,SSB,500,NA,NA,2019,NA,NA,NA,NA,NA,NA
2014,bli.27.nea,demersal,Advice,NA,NA,F,SSB,261,NA,NA,2019,NA,NA,NA,NA,NA,NA
2015,bli.27.nea,demersal,Advice,NA,NA,F,SSB,208,NA,NA,2019,NA,NA,NA,NA,NA,NA
2016,bli.27.nea,demersal,Advice,NA,NA,F,SSB,205,NA,NA,2019,NA,NA,NA,NA,NA,NA
2017,bli.27.nea,demersal,Advice,NA,NA,F,SSB,279,NA,1,2019,NA,NA,NA,NA,NA,NA
2018,bli.27.nea,demersal,Advice,NA,NA,F,SSB,348,NA,0,2019,NA,NA,NA,NA,NA,NA
1950,bll.27.3a47de,benthic,Advice,NA,NA,F,B_index,762,NA,NA,2019,NA,NA,NA,NA,NA,NA
1951,bll.27.3a47de,benthic,Advice,NA,NA,F,B_index,926,NA,NA,2019,NA,NA,NA,NA,NA,NA
1952,bll.27.3a47de,benthic,Advice,NA,NA,F,B_index,873,NA,NA,2019,NA,NA,NA,NA,NA,NA
1953,bll.27.3a47de,benthic,Advice,NA,NA,F,B_index,897,NA,NA,2019,NA,NA,NA,NA,NA,NA
1954,bll.27.3a47de,benthic,Advice,NA,NA,F,B_index,823,NA,NA,2019,NA,NA,NA,NA,NA,NA
1955,bll.27.3a47de,benthic,Advice,NA,NA,F,B_index,844,NA,NA,2019,NA,NA,NA,NA,NA,NA
1956,bll.27.3a47de,benthic,Advice,NA,NA,F,B_index,789,NA,NA,2019,NA,NA,NA,NA,NA,NA
1957,bll.27.3a47de,benthic,Advice,NA,NA,F,B_index,686,NA,NA,2019,NA,NA,NA,NA,NA,NA
1958,bll.27.3a47de,benthic,Advice,NA,NA,F,B_index,750,NA,NA,2019,NA,NA,NA,NA,NA,NA
1959,bll.27.3a47de,benthic,Advice,NA,NA,F,B_index,716,NA,NA,2019,NA,NA,NA,NA,NA,NA
1960,bll.27.3a47de,benthic,Advice,NA,NA,F,B_index,856,NA,NA,2019,NA,NA,NA,NA,NA,NA
1961,bll.27.3a47de,benthic,Advice,NA,NA,F,B_index,933,NA,NA,2019,NA,NA,NA,NA,NA,NA
1962,bll.27.3a47de,benthic,Advice,NA,NA,F,B_index,853,NA,NA,2019,NA,NA,NA,NA,NA,NA
1963,bll.27.3a47de,benthic,Advice,NA,NA,F,B_index,791,NA,NA,2019,NA,NA,NA,NA,NA,NA
1964,bll.27.3a47de,benthic,Advice,NA,NA,F,B_index,731,NA,NA,2019,NA,NA,NA,NA,NA,NA
1965,bll.27.3a47de,benthic,Advice,NA,NA,F,B_index,738,NA,NA,2019,NA,NA,NA,NA,NA,NA
1966,bll.27.3a47de,benthic,Advice,NA,NA,F,B_index,786,NA,NA,2019,NA,NA,NA,NA,NA,NA
1967,bll.27.3a47de,benthic,Advice,NA,NA,F,B_index,582,NA,NA,2019,NA,NA,NA,NA,NA,NA
1968,bll.27.3a47de,benthic,Advice,NA,NA,F,B_index,736,NA,NA,2019,NA,NA,NA,NA,NA,NA
1969,bll.27.3a47de,benthic,Advice,NA,NA,F,B_index,947,NA,NA,2019,NA,NA,NA,NA,NA,NA
1970,bll.27.3a47de,benthic,Advice,NA,NA,F,B_index,774,NA,NA,2019,NA,NA,NA,NA,NA,NA
1971,bll.27.3a47de,benthic,Advice,NA,NA,F,B_index,1243,NA,NA,2019,NA,NA,NA,NA,NA,NA
1972,bll.27.3a47de,benthic,Advice,NA,NA,F,B_index,1189,NA,NA,2019,NA,NA,NA,NA,NA,NA
1973,bll.27.3a47de,benthic,Advice,NA,NA,F,B_index,1210,NA,NA,2019,NA,NA,NA,NA,NA,NA
1974,bll.27.3a47de,benthic,Advice,NA,NA,F,B_index,1433,NA,NA,2019,NA,NA,NA,NA,NA,NA
1975,bll.27.3a47de,benthic,Advice,NA,NA,F,B_index,1546,NA,NA,2019,NA,NA,NA,NA,NA,NA
1976,bll.27.3a47de,benthic,Advice,NA,NA,F,B_index,1717,NA,NA,2019,NA,NA,NA,NA,NA,NA
1977,bll.27.3a47de,benthic,Advice,NA,NA,F,B_index,2121,NA,NA,2019,NA,NA,NA,NA,NA,NA
1978,bll.27.3a47de,benthic,Advice,NA,NA,F,B_index,2002,NA,NA,2019,NA,NA,NA,NA,NA,NA
1979,bll.27.3a47de,benthic,Advice,NA,NA,F,B_index,2006,NA,NA,2019,NA,NA,NA,NA,NA,NA
1980,bll.27.3a47de,benthic,Advice,NA,NA,F,B_index,1517,NA,NA,2019,NA,NA,NA,NA,NA,NA
1981,bll.27.3a47de,benthic,Advice,NA,NA,F,B_index,1767,NA,NA,2019,NA,NA,NA,NA,NA,NA
1982,bll.27.3a47de,benthic,Advice,NA,NA,F,B_index,1855,NA,NA,2019,NA,NA,NA,NA,NA,NA
1983,bll.27.3a47de,benthic,Advice,NA,NA,F,B_index,2057,NA,NA,2019,NA,NA,NA,NA,NA,NA
1984,bll.27.3a47de,benthic,Advice,NA,NA,F,B_index,2150,NA,NA,2019,NA,NA,NA,NA,NA,NA
1985,bll.27.3a47de,benthic,Advice,NA,NA,F,B_index,2313,NA,NA,2019,NA,NA,NA,NA,NA,NA
1986,bll.27.3a47de,benthic,Advice,NA,NA,F,B_index,1770,NA,NA,2019,NA,NA,NA,NA,NA,NA
1987,bll.27.3a47de,benthic,Advice,NA,NA,F,B_index,1568,NA,NA,2019,NA,NA,NA,NA,NA,NA
1988,bll.27.3a47de,benthic,Advice,NA,NA,F,B_index,1638,NA,NA,2019,NA,NA,NA,NA,NA,NA
1989,bll.27.3a47de,benthic,Advice,NA,NA,F,B_index,1824,NA,NA,2019,NA,NA,NA,NA,NA,NA
1990,bll.27.3a47de,benthic,Advice,NA,NA,F,B_index,1564,NA,NA,2019,NA,NA,NA,NA,NA,NA
1991,bll.27.3a47de,benthic,Advice,NA,NA,F,B_index,2251,NA,NA,2019,NA,NA,NA,NA,NA,NA
1992,bll.27.3a47de,benthic,Advice,NA,NA,F,B_index,2419,NA,NA,2019,NA,NA,NA,NA,NA,NA
1993,bll.27.3a47de,benthic,Advice,NA,NA,F,B_index,3141,NA,NA,2019,NA,NA,NA,NA,NA,NA
1994,bll.27.3a47de,benthic,Advice,NA,NA,F,B_index,2628,NA,NA,2019,NA,NA,NA,NA,NA,NA
1995,bll.27.3a47de,benthic,Advice,NA,20,F,B_index,2143,NA,NA,2019,NA,NA,NA,NA,NA,NA
1996,bll.27.3a47de,benthic,Advice,NA,19,F,B_index,1967,NA,NA,2019,NA,NA,NA,NA,NA,NA
1997,bll.27.3a47de,benthic,Advice,NA,13,F,B_index,1564,NA,NA,2019,NA,NA,NA,NA,NA,NA
1998,bll.27.3a47de,benthic,Advice,NA,24,F,B_index,1866,NA,NA,2019,NA,NA,NA,NA,NA,NA
1999,bll.27.3a47de,benthic,Advice,NA,23,F,B_index,1677,NA,NA,2019,NA,NA,NA,NA,NA,NA
2000,bll.27.3a47de,benthic,Advice,NA,24,F,B_index,2327,NA,NA,2019,NA,NA,NA,NA,NA,NA
2001,bll.27.3a47de,benthic,Advice,NA,26,F,B_index,2409,NA,NA,2019,NA,NA,NA,NA,NA,NA
2002,bll.27.3a47de,benthic,Advice,NA,22,F,B_index,2108,NA,NA,2019,NA,NA,NA,NA,NA,NA
2003,bll.27.3a47de,benthic,Advice,NA,27,F,B_index,2233,NA,NA,2019,NA,NA,NA,NA,NA,NA
2004,bll.27.3a47de,benthic,Advice,NA,27,F,B_index,2071,NA,NA,2019,NA,NA,NA,NA,NA,NA
2005,bll.27.3a47de,benthic,Advice,NA,26,F,B_index,1904,NA,NA,2019,NA,NA,NA,NA,NA,NA
2006,bll.27.3a47de,benthic,Advice,NA,27,F,B_index,1964,NA,NA,2019,NA,NA,NA,NA,NA,NA
2007,bll.27.3a47de,benthic,Advice,NA,33,F,B_index,2139,NA,NA,2019,NA,NA,NA,NA,NA,NA
2008,bll.27.3a47de,benthic,Advice,NA,40,F,B_index,1781,NA,NA,2019,NA,NA,NA,NA,NA,NA
2009,bll.27.3a47de,benthic,Advice,NA,40,F,B_index,1900,NA,NA,2019,NA,NA,NA,NA,NA,NA
2010,bll.27.3a47de,benthic,Advice,NA,50,F,B_index,2317,NA,NA,2019,NA,NA,NA,NA,NA,NA
2011,bll.27.3a47de,benthic,Advice,NA,52,F,B_index,2250,NA,NA,2019,NA,NA,NA,NA,NA,NA
2012,bll.27.3a47de,benthic,Advice,NA,56,F,B_index,2249,NA,NA,2019,NA,NA,NA,NA,NA,NA
2013,bll.27.3a47de,benthic,Advice,NA,53,F,B_index,2082,NA,NA,2019,NA,NA,NA,NA,NA,NA
2014,bll.27.3a47de,benthic,Advice,NA,46,F,B_index,1920,NA,231,2019,NA,NA,NA,NA,NA,NA
2015,bll.27.3a47de,benthic,Advice,NA,62,F,B_index,2470,NA,230,2019,NA,NA,NA,NA,NA,NA
2016,bll.27.3a47de,benthic,Advice,NA,56,F,B_index,2444,NA,267,2019,NA,NA,NA,NA,NA,NA
2017,bll.27.3a47de,benthic,Advice,NA,49,F,B_index,2207,NA,208,2019,NA,NA,NA,NA,NA,NA
2018,bll.27.3a47de,benthic,Advice,NA,39,F,B_index,1933,NA,344,2019,NA,NA,NA,NA,NA,NA
1991,boc.27.6-8,pelagic,Advice,NA,197700,F,SSB,NA,NA,NA,2019,NA,NA,NA,NA,NA,NA
1992,boc.27.6-8,pelagic,Advice,NA,300500,F,SSB,NA,NA,NA,2019,NA,NA,NA,NA,NA,NA
1993,boc.27.6-8,pelagic,Advice,NA,360900,F,SSB,NA,NA,NA,2019,NA,NA,NA,NA,NA,NA
1994,boc.27.6-8,pelagic,Advice,NA,426849.997,F,SSB,NA,NA,NA,2019,NA,NA,NA,NA,NA,NA
1995,boc.27.6-8,pelagic,Advice,NA,366349.997,F,SSB,NA,NA,NA,2019,NA,NA,NA,NA,NA,NA
1996,boc.27.6-8,pelagic,Advice,NA,372999.987,F,SSB,NA,NA,NA,2019,NA,NA,NA,NA,NA,NA
1997,boc.27.6-8,pelagic,Advice,NA,317600,F,SSB,NA,NA,NA,2019,NA,NA,NA,NA,NA,NA
1998,boc.27.6-8,pelagic,Advice,NA,428049.997,F,SSB,NA,NA,NA,2019,NA,NA,NA,NA,NA,NA
1999,boc.27.6-8,pelagic,Advice,NA,320200,F,SSB,NA,NA,NA,2019,NA,NA,NA,NA,NA,NA
2000,boc.27.6-8,pelagic,Advice,NA,272900,F,SSB,NA,NA,NA,2019,NA,NA,NA,NA,NA,NA
2001,boc.27.6-8,pelagic,Advice,NA,297349.996,F,SSB,120,120,0,2019,NA,NA,NA,NA,NA,NA
2002,boc.27.6-8,pelagic,Advice,NA,260000,F,SSB,91,91,0,2019,NA,NA,NA,NA,NA,NA
2003,boc.27.6-8,pelagic,Advice,NA,236349.995,F,SSB,458,11387,10929,2019,NA,NA,NA,NA,NA,NA
2004,boc.27.6-8,pelagic,Advice,NA,323400,F,SSB,675,5151,4476,2019,NA,NA,NA,NA,NA,NA
2005,boc.27.6-8,pelagic,Advice,NA,313899.984,F,SSB,165,5960,5795,2019,NA,NA,NA,NA,NA,NA
2006,boc.27.6-8,pelagic,Advice,NA,363849.997,F,SSB,2772,7138,4366,2019,NA,NA,NA,NA,NA,NA
2007,boc.27.6-8,pelagic,Advice,NA,310249.996,F,SSB,18387,21576,3189,2019,NA,NA,NA,NA,NA,NA
2008,boc.27.6-8,pelagic,Advice,NA,377300,F,SSB,24682,34750,10068,2019,NA,NA,NA,NA,NA,NA
2009,boc.27.6-8,pelagic,Advice,NA,382600,F,SSB,83688,90370,6682,2019,NA,NA,NA,NA,NA,NA
2010,boc.27.6-8,pelagic,Advice,NA,587549.998,F,SSB,137503,144047,6544,2019,NA,NA,NA,NA,NA,NA
2011,boc.27.6-8,pelagic,Advice,NA,536149.998,F,SSB,31295,37097,5802,2019,NA,NA,NA,NA,NA,NA
2012,boc.27.6-8,pelagic,Advice,NA,777849.998,F,SSB,80721,87355,6634,2019,NA,NA,NA,NA,NA,NA
2013,boc.27.6-8,pelagic,Advice,NA,549349.98,F,SSB,69812,75410,5598,2019,NA,NA,NA,NA,NA,NA
2014,boc.27.6-8,pelagic,Advice,NA,256700,F,SSB,43418,45231,1813,2019,NA,NA,NA,NA,NA,NA
2015,boc.27.6-8,pelagic,Advice,NA,305600,F,SSB,16838,17767,929,2019,NA,NA,NA,NA,NA,NA
2016,boc.27.6-8,pelagic,Advice,NA,214400,F,SSB,18032,19315,1283,2019,NA,NA,NA,NA,NA,NA
2017,boc.27.6-8,pelagic,Advice,NA,377400,F,SSB,16215,17388,1173,2019,NA,NA,NA,NA,NA,NA
2018,boc.27.6-8,pelagic,Advice,NA,388400,F,SSB,9927,11286,1359,2019,NA,NA,NA,NA,NA,NA
2019,boc.27.6-8,pelagic,Advice,NA,270900,F,SSB,NA,NA,NA,2019,NA,NA,NA,NA,NA,NA
1988,bsf.27.nea,pelagic,Advice,NA,NA,Harvest rate,Other Stock Size,NA,3,NA,2018,NA,NA,NA,NA,NA,NA
1989,bsf.27.nea,pelagic,Advice,NA,NA,Harvest rate,Other Stock Size,NA,4,NA,2018,NA,NA,NA,NA,NA,NA
1990,bsf.27.nea,pelagic,Advice,NA,NA,Harvest rate,Other Stock Size,NA,5,NA,2018,NA,NA,NA,NA,NA,NA
1991,bsf.27.nea,pelagic,Advice,NA,NA,Harvest rate,Other Stock Size,NA,7,NA,2018,NA,NA,NA,NA,NA,NA
1992,bsf.27.nea,pelagic,Advice,NA,NA,Harvest rate,Other Stock Size,NA,9,NA,2018,NA,NA,NA,NA,NA,NA
1993,bsf.27.nea,pelagic,Advice,NA,NA,Harvest rate,Other Stock Size,NA,10,NA,2018,NA,NA,NA,NA,NA,NA
1994,bsf.27.nea,pelagic,Advice,NA,NA,Harvest rate,Other Stock Size,NA,8,NA,2018,NA,NA,NA,NA,NA,NA
1995,bsf.27.nea,pelagic,Advice,NA,NA,Harvest rate,Other Stock Size,NA,8,NA,2018,NA,NA,NA,NA,NA,NA
1996,bsf.27.nea,pelagic,Advice,NA,NA,Harvest rate,Other Stock Size,NA,8,NA,2018,NA,NA,NA,NA,NA,NA
1997,bsf.27.nea,pelagic,Advice,NA,NA,Harvest rate,Other Stock Size,NA,7,NA,2018,NA,NA,NA,NA,NA,NA
1998,bsf.27.nea,pelagic,Advice,NA,NA,Harvest rate,Other Stock Size,NA,6,NA,2018,NA,NA,NA,NA,NA,NA
1999,bsf.27.nea,pelagic,Advice,NA,NA,Harvest rate,Other Stock Size,NA,5,NA,2018,NA,NA,NA,NA,NA,NA
2000,bsf.27.nea,pelagic,Advice,NA,NA,Harvest rate,Other Stock Size,NA,7,NA,2018,NA,NA,NA,NA,NA,NA
2001,bsf.27.nea,pelagic,Advice,0.094,44.983,Harvest rate,Other Stock Size,NA,10,NA,2018,NA,NA,NA,NA,NA,NA
